lng	lat	count
120.124	35.9912	1
120.2988	36.0572	1
120.4167	36.3786	1
120.320826	36.083135	1
120.027012	36.274821	1
120.2049	35.9526	1
120.346363	36.118839	1
119.968251	36.305277	1
120.0148	36.2755	1
120.1734196	35.9872938	1
120.0421	36.1412	1
120.276047	35.992487	1
120.4997776	36.3267497	1
120.4004	36.2996	1
120.339906	36.071698	1
120.397571	36.321143	5
120.6662131	36.3589491	1
120.4711179	36.0968587	1
120.2581	36.2577	1
120.085	36.0932	1
120.1848958	35.962608	1
119.984159	35.83818	1
120.358808	36.317511	1
120.4693	36.1071	1
120.063902	35.887899	1
120.2047401	36.5472298	1
120.4448	36.4144	1
120.565729	36.897814	5
120.40354	36.306536	1
120.1642	36.0298	1
120.366705	36.259829	1
119.953	36.7935	2
120.479593	36.317154	1
120.4584	36.2605	1
120.1177	36.0184	1
120.0639	36.2488	1
119.975532	36.7324419	1
120.327152	36.084617	1
120.4785	36.3286	1
120.4042	36.2419	1
120.0976948	36.2786559	1
120.3298	36.0761	1
119.6827	36.8026	2
119.715245	36.132949	1
120.4205249	36.1593113	1
119.984685	35.747659	1
120.509	36.4932	1
120.0336811	35.8721628	1
120.019352	35.898721	1
119.9723	36.7823	1
120.3283	36.3224	1
120.3069	36.0628	2
120.410754	36.30837	1
119.8876	36.0576	1
120.4294	36.1832	1
120.2899	36.2164	1
120.3692866	36.067344	1
120.4332	36.1185	1
120.114298	35.896547	1
120.131789	35.925865	1
120.397746	36.226138	1
120.4178	36.2343	1
120.3919	36.1728	1
120.336361	36.090197	1
119.7894	35.7006	1
120.4844	36.1781	1
120.031005	36.415309	1
120.4087839	36.1108293	1
120.004	36.0805	1
120.337191	36.07309	1
120.348755	36.080517	1
120.42575	36.069515	1
120.6731432	36.3493951	1
120.439428	36.159627	1
120.001859	36.177836	1
120.421612	36.263374	1
120.366434	36.2419	1
120.4644	36.1435	1
120.319827	36.08033	1
120.5650458	36.6529511	1
120.106833	36.296958	1
119.615444	36.994954	6
120.0815403	36.1421056	1
119.727	36.1268	1
120.0417	36.3163	1
120.453142	36.930131	1
120.160013	35.926279	1
120.628786	36.554553	1
120.3472716	36.375957	1
120.402873	36.307626	1
120.131951	36.547878	1
120.4042	36.3089	1
119.913647	35.904953	1
120.350363	36.125093	1
120.4627	36.1003	1
120.0865	36.577	1
119.6596	36.7931	1
120.3925	36.1477	2
120.0304	36.2869	1
120.411205	36.135783	1
120.213036	35.930984	1
120.316582	36.081102	1
120.3706247	36.0760004	1
120.421576	36.257782	1
119.8654	36.7269	1
120.4847	36.307	1
120.1326	36.5426	1
120.4298	36.3789	1
120.1654	35.929	1
120.4452	36.3837	1
120.4268	36.1646	1
119.9734966	36.3279715	1
120.4343	36.1583	1
119.9706999	36.7833678	1
120.162937	36.002527	1
120.0212	36.2885	2
120.3393	36.3734	1
120.533852	36.818174	1
120.434	36.0687	1
120.478	36.3613	1
119.735	36.8265	1
120.027297	36.26884	1
120.1239	36.3922	1
120.4720364	37.0755471	1
120.4372035	36.3115671	2
120.1572461	36.0074786	1
120.4307433	36.1655922	1
120.148416	35.999555	1
120.3878	36.1025	1
120.3277	36.322	1
120.4316	36.4125	1
120.008091	36.25125	1
120.451	36.3601	1
119.7336	36.8741	1
120.4173	36.1537	1
120.3488	36.1007	1
120.2125155	36.2316876	1
120.519348	36.315822	1
120.1628027	36.3470806	1
120.000626	36.296002	1
120.3803	36.0625	1
119.9654	36.3069	1
120.4244	36.1584	1
120.4765	36.3151	1
119.967028	36.757732	1
120.3877	36.3081	1
120.165665	36.010922	1
120.4291	36.3134	1
120.5362	36.8699	1
120.007163	36.082518	1
120.368501	36.056349	1
120.4790866	36.3976253	1
120.2879	36.5136	1
120.4162142	36.3062218	1
120.392899	36.382794	1
120.123227	35.993993	1
120.4078356	36.2898272	1
120.422807	36.17738	1
119.848655	36.723235	1
120.3523	36.3222	1
120.1404	36.5373	1
120.039	35.8878	1
120.3101	36.2647	1
120.4148787	36.2716843	2
119.969181	37.000766	1
120.353091	36.091569	1
120.4898538	36.3056676	1
120.062051	35.899974	1
120.433784	36.148468	3
120.340545	36.2307132	1
119.982568	36.61927	1
120.4417	36.2826	1
120.149436	36.007166	1
120.393495	36.096887	1
120.1671	35.992	1
119.587616	35.63125	1
119.9884	35.8756	1
120.359	36.3258	1
120.3653	36.2589	1
120.4383453	36.1794151	1
120.4653082	36.1664285	1
119.9382	36.7759	1
120.0497	36.3313	1
120.4123	36.2187	1
120.162037	36.00022	1
120.440204	36.257815	1
120.0127	36.0631	1
120.1054	35.9249	1
119.9775	36.29	1
120.4202	36.4468	1
120.180588	36.689855	1
120.1459942	36.001189	1
120.194	35.9641	1
120.357148	36.301616	1
120.010048	36.281897	1
120.4459	36.3107	1
120.0204	36.3908	1
120.4332525	36.177057	1
120.2039	36.5781	1
120.007244	36.293349	1
120.509692	36.314728	1
120.3956	36.0613	1
120.37194	36.144344	1
120.3931	36.1722	1
120.3993	36.1991	1
119.846338	36.724151	1
120.5765	36.4615	1
120.1014	35.9911	1
120.391842	36.066487	1
120.120402	36.886925	1
120.3671	36.1293	1
120.3615	36.1087	1
120.0309	35.9289	1
120.4005	36.0675	1
120.429686	36.391336	1
120.3562	36.3838	1
120.3469916	36.2659814	1
120.101166	36.719703	1
120.202116	36.224145	1
120.421323	36.157907	1
120.455	36.0855	1
120.3517	36.1073	1
120.362503	36.107602	1
119.984774	36.801337	1
120.534	36.3859	1
120.169939	35.982356	1
119.9018	36.9882	1
120.112979	36.909432	1
120.4253	36.1071	1
120.4393872	36.1009956	1
119.7498	35.978	1
120.4886038	36.1706163	1
120.4607115	36.1670226	1
120.049344	35.884028	1
120.230703	35.952081	1
120.136913	36.009693	1
120.32568	36.325644	1
120.0984	36.3597	1
120.043004	36.270952	1
119.7356	36.9392	1
120.4638	36.1071	1
120.098478	36.959923	1
120.1860365	35.9590934	3
120.376843	36.188834	1
120.1915	35.962	1
120.0738	36.4577	1
120.4109115	36.3817627	1
120.188088	35.965383	1
119.67	36.7388	1
120.357096	36.110566	1
120.477468	36.183041	1
120.528501	36.130162	1
119.9845852	36.7809692	1
120.171513	36.340404	1
119.8785	36.7922	1
120.441926	36.404284	1
119.9219	35.8752	1
119.6949	36.1262	1
120.53201	36.409871	1
120.375533	36.3232541	1
120.3088921	36.3062568	1
120.384681	36.1818574	1
120.3390823	36.7152005	1
120.2095	36.037	1
120.367	36.0853	1
120.3164	36.2615	1
120.3827515	36.2927854	1
120.4656	36.1847	1
120.3722	36.3653	1
120.4246644	36.2779698	1
120.364135	36.122357	2
119.995521	35.955446	1
120.5201	36.1423	1
119.7177683	36.0637457	1
120.5918	36.3464	1
120.426583	36.159665	1
120.156582	35.96362	1
120.3681	36.1097	1
120.3654	36.0964	1
119.7321	36.1673	1
120.1715	35.9419	1
120.507601	36.494988	1
119.865618	35.752127	1
120.4449	36.0707	1
120.0036293	36.2557273	1
119.976235	36.731953	1
120.0991778	36.297634	1
120.357495	36.104662	1
120.6531	36.4832	1
120.205966	36.037132	1
120.0393	35.8703	1
120.1667	36.2237	1
120.010855	36.254778	1
120.1326538	36.5494645	1
120.281894	36.517447	1
120.25663	36.362084	1
120.4587	36.3316	1
119.759862	35.669949	1
120.1248709	36.0250456	1
120.151008	35.9369721	1
119.6945	35.6671	1
119.7658	36.1418	1
120.3579807	36.0847485	2
119.7499	36.1362	1
120.342342	36.248868	2
120.3611	36.103	2
120.432158	36.315535	1
120.3868	36.3765	1
119.9749	36.2602	2
120.43808	36.391504	1
120.171305	36.324956	1
119.720419	36.130373	1
119.831311	36.159011	1
119.7135075	37.0031361	1
120.0394	36.3181	1
120.544126	36.118066	2
119.783081	36.140324	1
120.3537	36.1143	1
120.404364	36.098126	1
120.4017	36.0757	1
119.7795934	35.704028	2
120.49252	36.402349	1
119.9666	36.2593	1
120.3594	36.2615	1
120.0048	36.3146	1
120.359	36.112	1
120.457071	36.373334	1
120.1835	35.9668	1
119.8048	36.1417	1
119.9944	36.1206	1
120.233587	35.951312	1
120.3741778	36.0840774	1
120.3239	36.4408	1
120.337055	36.132893	1
120.4642301	36.1079685	1
120.330181	36.057175	1
119.9867	36.7117	1
120.1256	36.3923	1
120.3901855	36.2179473	1
120.370425	36.068422	1
120.1857178	35.9522548	1
120.5394	36.5465	1
119.996813	35.913521	2
119.9961	35.8773	1
120.405443	36.142496	1
120.0987603	35.9265131	1
120.3518	36.0912	1
120.157265	35.993956	1
119.998802	36.306547	1
119.861066	35.955274	1
120.067957	36.836094	1
120.5178	36.8913	1
120.4236	36.3983	1
120.2174	35.9517	1
120.3872	36.1948	1
120.5210897	36.9044827	1
120.4071	36.0664	1
120.533983	36.817539	1
120.113311	36.024182	1
120.12948	36.002198	1
120.4872	36.3058	1
120.4206	36.1572	2
120.211845	35.962125	1
119.956167	36.821731	1
120.336156	36.717081	1
120.434	36.3968	1
120.708923	36.503773	1
119.628683	36.803222	1
120.39097	36.060315	1
120.402891	36.084662	1
120.3581825	36.089397	1
119.909409	36.174284	1
120.4576	36.0967	1
120.4011	36.0935	2
120.5647	36.6623	1
120.427275	36.223347	1
120.120834	35.921387	1
120.2795	36.2008	1
120.3831	36.1104	1
120.407187	36.251888	1
120.1763	35.9811	1
120.484	36.3094	3
120.6691	36.3441	1
120.3542	36.1202	1
120.5427881	36.8730005	1
120.2044	36.4004	1
120.3159	36.0705	1
119.9529	36.8025	1
120.3384	36.0829	1
120.4349	36.1536	1
120.205172	36.027991	1
119.904618	36.203235	1
120.454272	36.261716	1
119.953888	36.736138	1
120.479	36.3084	1
119.800559	36.586948	1
120.4354	36.1436	1
120.274346	36.264908	1
120.492511	36.402302	1
120.4184	36.1058	1
120.491134	36.450918	1
120.1676172	35.9835034	1
120.022222	36.264104	1
120.4500165	36.3994428	1
120.424094	36.305902	1
120.021446	36.270086	1
120.0295	35.7881	1
120.8886	36.4828	1
120.4400548	36.2828955	1
120.367904	36.386763	1
120.164178	35.986589	1
120.3721077	36.2398166	1
120.190004	35.957361	1
120.539686	36.339739	1
120.520638	36.182745	1
120.3506	36.1273	1
120.4633	36.2787	1
120.4449	36.0899	1
120.139624	36.545316	1
120.398409	36.0645768	1
120.171631	36.269703	1
120.4235	36.1586	1
120.2365	35.963	1
120.1709573	36.0211342	1
120.4384	36.299	1
120.02189	35.867386	1
119.9988	35.8199	1
120.359226	36.325678	1
120.10343	36.0991	1
120.482019	36.12087	1
120.4023926	36.3472515	1
120.0095391	36.269981	1
120.10526	36.745243	1
120.1718519	36.0184416	1
120.319	36.0708	1
120.538247	36.844661	1
119.980628	36.330642	2
120.4222225	36.1593511	1
120.1543	36.6261	1
120.3955	36.1925	1
120.1646	35.9287	1
120.3101	36.7084	1
120.141559	35.9994141	1
120.365667	36.259947	1
120.252052	36.262343	1
120.4243	36.1848	1
120.3639	36.1226	1
120.0446994	36.293186	1
120.1972	35.9815	1
119.9786865	35.8268698	1
120.379	36.0902	1
120.3558	36.1398	1
119.8304	36.6559	1
119.993	35.8907	1
120.0344	35.8862	1
120.1663	36.0011	1
120.08216	36.094617	1
120.3416037	36.2306814	1
120.45	36.3699	1
120.4416	36.1257	1
120.0773	36.0677	1
120.3568	36.3319	3
120.4353	36.3953	1
120.666	36.3537	1
120.2494	36.2679	1
120.0276	36.8132	1
120.43052	36.1533577	1
120.033203	36.782449	1
120.304589	36.057078	1
119.9954	36.2858	1
120.4729453	36.4507585	1
120.4363	36.2493	1
120.3745	36.143	1
120.1637996	35.978116	1
120.218398	35.941777	1
119.990563	35.876946	1
119.7609	35.6979	1
120.392388	36.1857001	1
120.4208	36.3903	1
120.372613	36.320118	1
120.423784	36.273314	1
120.239395	36.981159	1
120.3936	36.2993	1
119.9364	36.7942	1
120.0274	35.933	1
120.535489	36.391059	1
120.1726	35.9873	1
120.0037	36.3073	1
120.5678	36.3964	1
120.1533	35.999	1
120.43968	36.35971	1
120.2868	36.3664	1
120.157803	36.234421	1
120.1686176	36.0104392	1
120.4133	36.6918	1
120.38485	36.094899	1
120.3541	36.0824	1
120.156633	36.250313	2
120.424	36.2207	1
120.109552	36.719101	1
120.4412	36.4079	1
120.0014	36.8003	1
120.366	36.2629	1
119.991441	35.869756	1
120.4254929	36.1567076	1
120.3878	36.1076	1
120.1016	36.75734	1
120.240908	36.250666	1
120.3581868	36.262947	1
120.4179	36.3107	1
120.16327	36.008255	1
120.4902875	36.0972092	1
120.425973	36.164643	1
120.4984117	36.1757338	1
120.1531	35.9985	3
119.769295	35.695907	1
119.9425594	36.7597138	1
120.438	36.2752	1
120.151342	35.9426047	1
120.1602504	36.0354801	1
120.3440194	36.1390044	1
120.0166	35.8714	1
120.4073	36.3317	1
120.3009	36.4213	1
120.5702	36.4189	1
119.843634	36.00751	1
120.339665	36.716157	1
120.1558	35.9474	1
120.3664	36.2604	1
120.375374	36.081978	1
120.375075	36.068862	1
120.3501506	36.8159635	1
119.9188	36.1908	1
120.2886	35.9903	1
120.070107	36.253826	1
120.054248	36.087532	1
120.169803	36.265058	1
119.935916	36.255188	1
120.542947	36.860033	1
120.0407	35.9054	1
119.537586	36.755894	1
120.4505035	36.4288677	1
120.4204	36.3157	1
120.3666998	36.0777661	1
120.079	36.0681	1
119.9829	36.0779	1
120.4203	36.2578	1
120.2162587	35.940542	1
120.4265	36.2367	1
120.364015	36.122659	1
120.4809	37.0789	1
120.45521	36.22149	1
120.332112	36.313565	1
120.1105702	35.9260219	1
120.4019	36.1808	4
120.005458	36.280533	1
120.400405	36.0784169	1
120.511183	36.447296	1
120.0922293	36.3060132	1
120.5315	36.5287	1
120.4460411	36.3591086	1
120.4303933	36.305092	1
120.3408	36.0686	1
120.4418	36.4056	1
119.6411	35.7341	1
120.1602	36.0033	1
119.9814	36.8148	1
119.9523	36.7889	1
120.415223	36.3041867	1
120.431373	36.332983	1
119.95044	36.251811	1
120.1627	36.0036	1
119.9781	36.3474	1
120.137214	36.077193	1
120.0162	36.0648	1
120.4598	36.1669	2
120.0014733	36.2793441	1
120.1323	36.5428	1
119.7796007	35.7040563	1
120.223081	35.966022	1
120.4480843	36.3974295	1
120.344366	36.259121	1
120.3894366	36.321528	1
120.428784	36.281129	2
120.372	36.085	1
120.452146	36.185525	1
119.8524	36.79	1
120.0087	36.2855	1
120.3332	36.0827	2
120.4207273	36.2848313	1
120.3573	36.0817	1
120.5257	36.6758	1
120.3573	36.0855	1
120.4003296	36.2972087	1
120.113472	35.929129	1
120.1691905	36.0205697	1
120.217795	36.037992	1
120.010223	36.268195	1
120.2034	35.9513	1
120.0949457	36.0910677	1
120.006457	36.31304	1
120.150598	36.011496	2
120.462631	36.101711	1
120.3961844	36.114337	1
120.235435	36.476193	1
120.287492	35.981956	1
120.4002	36.3242	1
120.482627	36.09976	1
119.93556	36.741518	1
120.39	36.079	2
119.9793481	36.7956174	1
120.414047	36.320926	1
120.456592	36.39827	1
120.5153	36.179	1
120.411891	36.315966	1
120.544275	36.658545	1
120.3679	36.2616	1
120.4014347	36.0669786	1
120.3991558	36.0642274	1
120.492535	36.402397	1
120.3878	36.1377	1
120.458	36.1698	1
119.9435	36.8018	1
120.1644	36.0299	1
120.003633	36.087737	1
120.110668	35.912105	1
120.1339	35.9323	1
120.412682	36.156411	1
120.364004	36.53926	1
120.4285	36.3952	2
120.4135	36.2748	1
120.44257	36.4025119	1
120.4437	36.4097	1
120.3652696	36.0975136	1
120.331386	36.068968	1
120.49961	36.874435	1
120.149373	36.011079	1
120.4253	36.2778	1
120.2992	36.0589	1
120.5426915	36.4188148	1
120.320804	36.293917	1
120.456776	36.369523	1
120.430871	36.350301	1
120.065488	35.885955	1
120.3987	36.207	1
120.1558	35.9845	1
120.490444	36.186472	1
120.220206	36.701483	2
120.242555	36.746793	1
120.5187	36.8708	1
120.401315	36.075648	1
120.0248877	35.9199612	1
120.5829	36.6568	1
120.027003	36.288729	1
119.9519	36.381	1
120.3308968	36.0877854	1
120.4204503	36.1597059	1
120.156311	35.962171	2
120.4283	36.375	1
120.4846	36.4053	1
120.4482	36.3105	1
119.9862063	35.8419846	1
120.0092	36.2949	1
120.4121	36.0791	1
120.024841	36.248069	1
120.1098625	35.9248877	1
120.491865	36.333636	1
120.535036	36.850638	1
120.3713	36.3051	1
120.51007	36.30859	1
120.506229	36.521521	1
120.37292	36.444868	1
120.3956	36.2477	1
120.071797	35.901078	1
120.1923836	35.9550884	1
120.180632	35.942817	1
119.986274	36.779163	1
120.360729	36.055023	1
120.168995	35.973013	1
120.3662	36.2614	1
120.22237	35.95179	1
120.402736	36.073924	1
120.3500022	36.075475	1
120.532122	36.866536	1
119.9865	35.8849	1
119.9868308	35.841588	1
120.4232	36.2999	1
120.235373	36.254416	1
120.167305	36.025905	1
119.902256	36.258719	1
120.4597	36.3928	1
120.385432	36.073014	1
120.373521	36.390853	1
119.958863	35.886031	1
120.3368956	36.7168085	1
119.996833	36.276881	1
119.9873	35.8856	1
120.3968	36.0855	1
120.3518	36.2664	1
120.1447	35.9312	1
120.3867	36.3219	1
120.0121	36.3262	1
120.2619189	35.9750084	1
120.3307	36.0546	1
120.3678	36.1253	1
120.0012	35.8108	1
120.4814	36.0994	1
120.002604	36.168029	1
120.2696	36.3729	1
120.3631	36.3535	1
119.722853	35.665096	1
120.302478	36.332497	1
120.429671	36.107565	1
119.8784	36.1804	1
119.993759	36.257756	1
120.0190327	36.3850936	1
120.202299	35.978993	1
119.9944553	35.8566336	2
120.477312	36.179795	1
120.106033	35.893909	1
120.2302	36.7366	1
120.364918	36.299725	16
120.373325	36.086219	1
119.6956	35.976	1
120.8883727	36.4474463	1
120.504774	36.305582	1
120.3882148	36.070322	1
120.405057	36.094645	1
120.372765	36.148085	1
120.429	36.3337	1
120.1558	35.936932	1
120.48896	36.1731595	1
120.4395011	36.2464808	1
120.436595	36.303129	1
120.427843	36.122807	1
120.4961754	36.1765025	1
120.4254	36.1072	1
120.00984	36.350468	1
120.031247	35.819846	1
120.439181	36.161577	1
120.4391146	36.1333615	1
120.4500152	36.3994176	1
120.4035	36.3065	1
120.4091	36.226	1
120.3170266	36.0716368	1
120.102733	36.293821	1
120.543357	36.878581	1
120.4369	36.3167	1
119.8578	36.2128	1
120.4143	36.3071	1
120.011159	35.807044	1
120.1597266	35.971783	1
120.0119	36.0635	2
120.0863	36.1793	1
119.9602	36.7614	1
120.5385	36.5508	1
120.3908	36.1718	1
119.9519	36.7164	1
120.013	36.1636	1
120.373928	36.320996	1
119.986043	36.261342	1
120.3490872	36.124496	1
120.412328	36.13715	1
120.3916	36.0978	1
120.056881	35.883881	1
120.2712	36.3363	1
120.3985512	36.0716667	2
120.3953478	36.335009	1
120.4228611	36.2871568	1
120.4128942	36.3062259	1
120.4916	36.4037	1
120.319966	36.071642	1
119.9378	36.2769	1
119.654	36.6897	1
120.0652	36.25	1
120.383954	36.0892738	1
120.063538	36.300324	1
120.4088222	36.4255358	1
120.4171	36.1321	1
120.414229	36.114535	1
120.444332	36.422249	1
120.4514	36.1638	2
120.1004953	36.7607332	1
120.312012	36.071647	1
120.838205	36.478084	1
120.3028	36.2812	1
120.1823	36.5903	1
120.359005	36.260902	1
120.298326	36.3292234	1
120.148677	36.018524	1
120.4027886	36.1866819	1
120.224961	35.963904	1
120.4543362	36.15632	1
119.9097	36.7802	1
120.363957	36.117207	2
120.412443	36.216777	1
120.1497	36.0071	1
120.350087	36.271717	1
119.7829	35.7032	1
120.4255	36.1654	1
120.2407	35.9886	1
120.2412	36.3714	1
120.395719	36.108562	1
119.647191	36.957857	1
120.301816	36.653067	1
120.2054652	36.0429348	1
119.876996	36.189575	1
120.6247	36.126	1
120.4843967	36.1771129	1
120.378476	36.077484	1
120.438678	36.157889	1
120.068466	36.232444	1
119.7929	36.6013	1
120.6641631	36.3495318	1
120.069038	36.283929	1
120.4591	36.3716	1
120.2205	36.0584	1
120.427837	36.149298	1
120.355568	36.110052	1
119.998039	36.286453	1
119.989736	36.776447	1
120.4602	36.097	1
120.2882	35.9784	2
120.349579	36.377651	1
120.220807	35.958626	1
120.415535	36.111983	1
120.291476	36.329504	1
120.050937	35.904245	1
120.4604	36.3714	1
120.1183	36.018	1
119.8864841	36.2365538	1
120.3826	36.0871	1
120.1663436	36.0008881	1
120.349254	36.379385	1
120.494	36.4441	1
120.0976	36.1009	1
120.383157	36.299735	1
120.460281	36.392046	1
120.076815	35.921632	1
120.214788	36.46428	1
120.3836	36.2614	3
120.1812	35.9783	1
120.4880672	36.3964537	1
120.4062	36.4091	2
120.248878	35.966688	1
120.3795218	36.1103223	1
120.314179	36.079285	2
120.1673	35.9666	1
120.094611	36.022378	7
120.3807159	36.1921568	1
120.036753	35.89173	1
120.0889784	35.8988005	2
120.3579	36.1094	2
120.107732	36.304696	1
120.215148	36.03782	1
120.2762	36.2009	1
120.437924	36.681855	1
120.3822936	36.3008274	1
120.006185	35.865746	1
120.164293	35.994076	1
120.1727409	35.9845695	1
120.160914	36.022099	1
120.3356	36.7181	1
120.526352	36.671556	1
120.4314	36.3517	1
120.3437858	36.0874265	1
120.128643	35.922251	1
120.0232	36.2687	1
120.4757	36.1059	1
120.413819	36.307619	1
120.4231972	36.1059136	1
120.3417291	36.3925157	1
120.200398	36.335806	1
120.4418	36.1264	1
119.986106	35.886347	1
120.1515	36.0006	3
120.4192	36.1564	1
120.4607	36.1169	1
120.4156714	36.3019352	1
120.38053	36.192608	1
120.0471	36.2968	1
120.4636	36.1014	1
120.0096	36.3118	1
120.4	36.2958	1
120.422519	36.160013	1
120.018908	35.812492	1
120.0034	36.2599	1
120.4788292	36.2845679	1
120.0116729	36.2859134	1
119.7173	36.8728	1
120.449667	36.429276	1
120.4026	36.0677	1
120.4073787	36.1612299	1
120.519682	36.899763	1
120.3877	36.3526	1
120.0441	36.2854	1
120.4959	36.176	1
119.788202	36.6558643	1
120.3356	36.7172	1
120.453722	36.428093	1
120.366691	36.271891	1
120.135	36.5484	1
120.023768	35.802462	3
120.217652	36.677281	1
120.4289	36.3106	1
120.3984	36.07	1
120.3710118	36.0966116	1
120.459	36.3909	1
120.3876	36.1897	1
120.351858	36.096408	1
120.468815	36.100293	2
119.722963	36.623379	1
120.0181	36.1667	1
120.3825	36.1167	2
120.396	36.2645	1
120.3293	36.0622	1
120.1422	36.0181	1
120.4206	36.0653	1
120.00861	36.293164	1
120.265769	36.327511	1
120.4111	36.1093	1
120.187105	36.031703	1
120.4681	36.1044	1
120.382879	36.305808	1
120.246294	35.969795	1
119.9734	36.2892	1
119.9809	36.3624	1
119.989442	36.271467	1
119.873041	35.679428	1
120.1033	35.9071	1
120.46617	36.375149	1
120.5423	36.3833	1
120.1723237	35.9876297	1
119.855702	35.7642171	1
120.1521	36.0057	2
119.7532	35.9042	1
120.397142	36.237509	2
120.4884	36.3839	1
120.0181	35.8663	1
120.402609	36.207288	1
120.4952	36.3319	1
120.4623	36.4029	1
120.158003	36.235063	1
120.015615	35.896507	1
120.3466	36.0741	1
120.1494729	36.0191561	1
120.2393	36.2788	1
120.657801	36.307389	1
120.4308569	36.3696205	1
120.0646	36.340443	1
120.0327374	36.2963081	1
120.016893	35.903915	1
120.3954495	36.3349447	1
120.165769	36.351142	1
120.449449	36.311207	1
120.2818	36.7603	1
120.422971	36.165675	1
120.5215	36.184	1
119.9808	36.326	1
120.3664795	36.2807576	1
120.018596	36.295728	1
120.3937	36.1132	1
120.548	36.8849	1
120.320677	36.081351	1
120.3779	36.0953	1
120.3762	36.1415	2
120.40535	36.40429	1
120.252205	36.267217	1
120.5353	36.818	1
120.0053	36.2928	1
120.195	36.4327	1
120.1564	36.0064	1
120.4434	36.3166	1
120.5421113	36.1735327	1
120.395477	36.072156	1
120.4348	36.1062	1
120.441762	36.155882	1
120.005533	35.863894	1
120.1595673	36.0007669	1
120.4032	36.0932	1
120.4043	36.0768	1
120.322638	36.319887	1
119.9934	36.2833	1
120.365625	36.2856557	1
119.9908	35.8774	1
120.0143	36.2596	2
120.392369	36.333454	1
120.1442312	36.0066092	1
120.32337	36.070683	1
120.4168	36.3035	1
120.0685	36.3201	1
119.9824	36.0812	1
120.3905	36.063	1
120.259847	36.280631	1
120.329016	36.2589	1
119.9806	35.8232	1
120.5178752	36.6071072	1
120.315872	36.067256	1
120.4548	36.3868	1
120.205575	35.973686	1
120.118454	36.004369	1
120.013	36.2274	1
120.4977748	36.3974873	1
120.249472	35.997189	1
120.1512649	35.956241	1
120.110823	36.684819	1
120.602401	36.905247	1
120.4062335	36.2241187	1
120.0171	35.8667	1
119.8524837	36.2648039	1
119.5648	35.6868	1
120.9345	36.4185	1
120.1378	36.5256	1
120.1491607	36.0052276	1
120.483799	36.314815	1
120.3564084	36.085877	1
120.1512	36.011	1
120.4379131	36.0674498	1
120.430501	36.075884	1
119.9637804	36.7895356	1
120.4200521	36.2913251	1
120.2786	36.2817	1
120.431972	36.102244	1
120.3461	36.1234	2
120.508474	36.179876	2
120.435698	36.111243	1
120.4608702	36.6491772	1
120.227445	36.048665	1
120.4156	36.0699	1
120.106629	36.020327	1
120.3381	36.717	1
120.2215	36.0519	1
119.905658	36.96756	1
120.0129338	35.9053133	1
120.515986	36.756122	1
120.149613	36.004887	2
120.417	36.3975	1
120.4013	36.3109	1
120.216236	35.956903	1
120.4123	36.1554	1
120.0187	36.2376	1
120.49	36.3808	1
120.488224	36.183866	1
120.3074	36.0557	1
120.184168	36.337955	1
120.1341897	36.0017969	1
120.5055	36.1735	3
119.9099	36.3398	1
120.367709	36.269671	1
120.4514648	36.3978171	1
120.407731	36.104913	1
120.014308	36.063048	1
120.369948	36.108544	1
120.2830607	36.0061963	1
120.4199	36.1623	1
120.008036	35.8876177	1
120.369463	36.075864	1
120.0067315	35.8847746	1
120.596417	36.122672	1
120.0033626	35.8552566	1
120.0183	36.1714	1
119.9808	35.8932	1
120.361888	36.108522	1
120.360093	36.377271	1
120.208818	36.030015	1
120.3757595	36.075376	1
120.237205	35.973091	1
120.3745	36.2959	1
120.0135	36.0608	3
120.3332951	36.3650795	1
120.3942429	36.099267	1
120.1498969	35.9983507	1
119.9817	36.3064	2
120.35783	36.085832	1
120.6912	36.36	2
120.334405	36.326121	1
120.014	35.8812	1
120.2420643	36.2966295	1
120.4665112	36.1006483	1
120.1435186	36.0000982	2
120.475743	36.3820863	1
120.428328	36.245439	1
120.1644	36.3718	1
120.3773	36.1547	1
120.4345	36.3126	1
119.9308	36.0777	1
120.463436	36.108856	1
120.339927	36.238465	1
120.1735251	35.9907104	2
120.1526	36.078	1
120.0029739	35.8033385	1
120.072	36.2519	1
119.946243	36.261959	1
120.30807	36.061705	1
120.485334	36.470731	1
120.0375928	36.3031527	1
120.0054	36.2884	1
119.786218	36.654582	1
120.1515224	35.9855216	1
120.3770586	36.1453052	1
120.1374116	36.5394683	1
119.995546	36.284255	1
120.301384	36.339695	1
120.4241	36.2189	1
120.3785148	36.0737598	1
119.7323	36.1284	1
120.42444	36.158349	1
120.4082	36.1027	1
119.884367	36.775819	1
120.356927	36.331994	1
119.8686	36.072	1
120.0568	35.9817	1
120.0039	36.2947	1
120.1956	36.3348	1
120.043936	36.288436	1
120.3097	36.279	1
120.4219	36.1279	1
120.459252	36.436373	1
120.4458241	36.3970445	2
119.989862	35.906319	2
120.3347905	36.1147758	1
119.716092	36.007083	1
120.3612	36.3158	1
120.398268	36.060127	1
120.533339	36.818046	1
119.983512	36.778664	1
120.329538	36.809025	1
120.409759	36.064032	1
120.2313	36.3439	1
120.441096	36.289424	6
120.2078	36.301	1
120.4055	36.1319	1
120.470559	36.391646	1
120.214557	36.680616	1
120.4587	36.1083	2
120.40871	36.177559	1
120.149074	36.012774	1
120.136653	36.528008	1
120.650688	36.341187	1
119.5781	35.6811	1
119.7393	36.1478	1
